Date,Close,High,Low,Open,Volume,Ticker
2019-01-01,358.3829345703125,362.0464523241513,353.8282622928702,358.729461088578,75100,TRENT.NS
2019-01-02,351.5509033203125,358.3829266947516,347.93688080083865,356.4026370712786,39299,TRENT.NS
2019-01-03,346.64971923828125,351.1053710788329,344.4713884739491,351.1053710788329,22272,TRENT.NS
2019-01-04,346.0061340332031,349.521136205767,340.4613167639113,344.76845295598724,46259,TRENT.NS
2019-01-07,347.54083251953125,350.4617718311393,343.13467597493377,350.4617718311393,567621,TRENT.NS
2019-01-08,351.5014343261719,352.4915792115977,344.76846119200576,344.76846119200576,27644,TRENT.NS
2019-01-09,346.7486877441406,353.67970067846926,345.56050201152834,348.13488428764265,299053,TRENT.NS
2019-01-10,350.61029052734375,352.78859102437485,342.59011135683943,345.1644939595327,38984,TRENT.NS
2019-01-11,352.04595947265625,355.3629504821965,345.1644714788904,351.20436059499315,315209,TRENT.NS
2019-01-14,354.3233337402344,355.46199425227417,346.25365941269064,348.63000096321326,37374,TRENT.NS
2019-01-15,353.3332214355469,355.4620269743402,350.06572506306935,354.4718820524061,25160,TRENT.NS
2019-01-16,350.313232421875,352.4915631573291,345.560549275022,351.5014183169995,42431,TRENT.NS
2019-01-17,351.7984619140625,352.9866478504991,345.26352991413205,346.8477375402827,32432,TRENT.NS
2019-01-18,355.4620056152344,357.4422953401103,348.03591914694954,349.57063159699914,44550,TRENT.NS
2019-01-21,362.3435363769531,369.52208686500916,357.7888638170285,361.40288664006437,234214,TRENT.NS
2019-01-22,361.69989013671875,364.9673861680913,356.452134685029,360.0166620752437,23470,TRENT.NS
2019-01-23,355.4620056152344,363.08613314273606,353.63023157635945,361.4028747898622,337535,TRENT.NS
2019-01-24,352.7391662597656,356.8977874645068,348.58054505502446,356.4522101151316,97596,TRENT.NS
2019-01-25,345.3624572753906,357.4422346322378,342.5900642181559,355.3629247309027,27517,TRENT.NS
2019-01-28,343.7782897949219,345.65955888878557,335.51057459584496,343.6792692706508,32787,TRENT.NS
2019-01-29,339.2236633300781,348.23398834982703,336.8473215115398,342.59015009107617,272419,TRENT.NS
