Date,Close,High,Low,Open,Volume,Ticker
2019-01-01,1626.637451171875,1648.0418303034205,1624.153828357285,1648.0418303034205,807345,HINDUNILVR.NS
2019-01-02,1611.7359619140625,1633.6370028258127,1599.7243231492735,1618.7804645325537,1598707,HINDUNILVR.NS
2019-01-03,1615.167724609375,1628.759849204049,1609.9294940454859,1609.9294940454859,1182624,HINDUNILVR.NS
2019-01-04,1609.116943359375,1627.4506434298462,1600.492062978293,1624.6509446163332,1454134,HINDUNILVR.NS
2019-01-07,1612.0521240234375,1629.2569042784621,1609.7942846328076,1617.967707325313,909032,HINDUNILVR.NS
2019-01-08,1599.3177490234375,1619.7737936125554,1590.512176406921,1618.4190901330915,1262707,HINDUNILVR.NS
2019-01-09,1612.0972900390625,1622.9349188796614,1601.6209375423628,1605.3237720136883,1324628,HINDUNILVR.NS
2019-01-10,1613.1807861328125,1624.8312575773768,1606.6782538245213,1612.0970674967796,1313981,HINDUNILVR.NS
2019-01-11,1598.0081787109375,1621.4897046933072,1588.209179340581,1621.1284283982152,1113837,HINDUNILVR.NS
2019-01-14,1593.041015625,1608.2588294745094,1589.6090560123275,1599.4532567734695,1018068,HINDUNILVR.NS
2019-01-15,1616.4771728515625,1619.6833482134355,1596.201823466993,1596.201823466993,1614600,HINDUNILVR.NS
2019-01-16,1600.8531494140625,1620.9479177383823,1595.6601193976653,1616.6128224958386,2054033,HINDUNILVR.NS
2019-01-17,1581.842041015625,1606.9040545115904,1573.7138204223388,1604.7817078503308,1941204,HINDUNILVR.NS
2019-01-18,1575.158935546875,1597.5115438838416,1559.9863220960829,1580.487458169343,3234056,HINDUNILVR.NS
2019-01-21,1577.6876220703125,1587.712405310607,1567.8886227329347,1579.5841848056039,1628067,HINDUNILVR.NS
2019-01-22,1580.66796875,1585.0030639635343,1572.5849487900307,1576.8748431226957,1776472,HINDUNILVR.NS
2019-01-23,1596.0213623046875,1611.2392870213907,1579.9456130188814,1582.2937437857906,2321782,HINDUNILVR.NS
2019-01-24,1589.0670166015625,1611.2390386809777,1586.5381929370856,1595.6599502829233,1350870,HINDUNILVR.NS
2019-01-25,1586.628662109375,1606.4524443801174,1580.4872959467073,1591.3249231189131,1131790,HINDUNILVR.NS
2019-01-28,1574.1654052734375,1599.9499716441214,1571.591490773577,1588.525283859565,1289774,HINDUNILVR.NS
2019-01-29,1586.5384521484375,1592.9958945017222,1558.9025215676304,1575.9718084765595,1319822,HINDUNILVR.NS
2019-01-30,1565.4500732421875,1590.1960107793154,1560.7086113330058,1589.5186590780038,1259978,HINDUNILVR.NS
2019-01-31,1592.4539794921875,1602.975532158772,1567.1661805834785,1567.7532408216414,1880257,HINDUNILVR.NS
2019-02-01,1625.0120849609375,1654.996145656955,1590.8283110270586,1592.453999361324,2342251,HINDUNILVR.NS
2019-02-04,1627.9923095703125,1646.416298980578,1620.857515846968,1625.553887400358,1116390,HINDUNILVR.NS
2019-02-05,1645.0164794921875,1657.2088114631301,1630.114740416591,1630.1599413000915,1278708,HINDUNILVR.NS
2019-02-06,1652.6929931640625,1658.5633747276058,1643.7068377921346,1651.2931990926925,859789,HINDUNILVR.NS
2019-02-07,1660.9117431640625,1666.2853564482236,1651.2481250847234,1656.3508638081528,927434,HINDUNILVR.NS
2019-02-08,1641.2684326171875,1668.0915168624688,1635.5786340216193,1660.9567233009614,1222765,HINDUNILVR.NS
2019-02-11,1629.979248046875,1639.5524637868125,1621.8058264020601,1635.62384579991,797453,HINDUNILVR.NS
2019-02-12,1620.6767578125,1636.4816300675677,1615.7095122466217,1634.6753589527027,990035,HINDUNILVR.NS
2019-02-14,1612.1422119140625,1624.2893413721958,1604.8719263933233,1622.0315024211643,1341658,HINDUNILVR.NS
2019-02-15,1601.0789794921875,1616.6128691081003,1578.2296026627962,1616.6128691081003,1177218,HINDUNILVR.NS
2019-02-18,1582.2032470703125,1603.155948459931,1566.9402336957678,1603.155948459931,1513430,HINDUNILVR.NS
2019-02-19,1569.6043701171875,1589.1572766381967,1562.830853556517,1580.4871974897462,1598381,HINDUNILVR.NS
2019-02-20,1565.5855712890625,1576.8295654730491,1555.1995118314194,1573.8943747567587,1430235,HINDUNILVR.NS
2019-02-21,1584.7322998046875,1587.7126919596935,1568.1597803877685,1568.7468406905505,1225418,HINDUNILVR.NS
2019-02-22,1597.24072265625,1601.259632514221,1582.2485814984682,1589.5188681472246,1360163,HINDUNILVR.NS
2019-02-25,1598.6856689453125,1603.7884076597572,1588.6156839195787,1600.3564479280803,1490746,HINDUNILVR.NS
2019-02-26,1600.58203125,1612.9098539630893,1591.3248915573424,1592.5893034182309,2190515,HINDUNILVR.NS
2019-02-27,1568.294921875,1606.6781837118485,1561.1150381709945,1606.6781837118485,1491740,HINDUNILVR.NS
2019-02-28,1564.8177490234375,1586.4930010635967,1560.2568706415743,1579.5839924265892,1895136,HINDUNILVR.NS
2019-03-01,1566.624267578125,1579.5842420258105,1563.3730013075563,1566.940343004449,761115,HINDUNILVR.NS
2019-03-05,1557.547607421875,1571.2753344578,1551.1353668193124,1571.2753344578,1406843,HINDUNILVR.NS
2019-03-06,1535.150146484375,1562.4248012282005,1533.4792571995083,1558.9025498583005,2193045,HINDUNILVR.NS
2019-03-07,1540.2076416015625,1553.393400744719,1535.1501037413725,1541.0655764163416,1566441,HINDUNILVR.NS
2019-03-08,1536.775634765625,1551.5870818099952,1530.9052529077874,1540.7494537647565,1419614,HINDUNILVR.NS
2019-03-11,1548.83251953125,1558.812213081906,1538.040092050108,1543.2331223080575,1427771,HINDUNILVR.NS
2019-03-12,1566.759765625,1570.5528912466696,1552.3095952627536,1552.3998867783075,1861116,HINDUNILVR.NS
