Date,Close,High,Low,Open,Volume,Ticker
2019-01-01,489.2137451171875,492.8042167883108,485.00090164760286,488.3041472727696,639790,BHARATFORG.NS
2019-01-02,473.84649658203125,489.02222896348206,471.069871072018,488.3041346478235,1621236,BHARATFORG.NS
2019-01-03,466.7613220214844,479.11253885264773,464.8464037772937,474.6124985103997,1732579,BHARATFORG.NS
2019-01-04,466.42620849609375,473.3677871760993,462.5006202262928,468.1496524585919,2128419,BHARATFORG.NS
2019-01-07,459.2931823730469,466.28262273034665,450.101568360368,461.7825528766317,4043811,BHARATFORG.NS
2019-01-08,451.77703857421875,461.6388546646421,450.1014853109399,459.676075386819,2436361,BHARATFORG.NS
2019-01-09,456.7080383300781,458.1920884021165,449.431342567325,453.40479240284947,1367513,BHARATFORG.NS
2019-01-10,461.8304443359375,463.5059979118909,455.4154561002674,459.58040940436155,1618253,BHARATFORG.NS
2019-01-11,461.16015625,464.79851825571257,456.75583867431214,463.5538039303377,944881,BHARATFORG.NS
2019-01-14,456.229248046875,461.4952729456322,450.9632231481178,460.5378138731309,967635,BHARATFORG.NS
2019-01-15,465.947509765625,467.8145668770488,453.8356568353011,458.1442231976615,1650630,BHARATFORG.NS
2019-01-16,468.9156188964844,472.98482028558095,463.50598054072873,467.1443136244225,1218694,BHARATFORG.NS
2019-01-17,468.3890075683594,472.93693833375795,464.94214893387493,469.2507149221472,780731,BHARATFORG.NS
2019-01-18,459.38885498046875,471.6443487383145,452.87814492300834,471.26137095011075,1490363,BHARATFORG.NS
2019-01-21,458.287841796875,463.3623931057584,454.5058954755968,459.58041756514416,1140253,BHARATFORG.NS
2019-01-22,465.3251037597656,467.2400218822338,453.6919820096378,455.7505131474248,1022305,BHARATFORG.NS
2019-01-23,469.250732421875,472.0752193656981,459.72400224923786,463.8889553704243,1999764,BHARATFORG.NS
2019-01-24,455.5589904785156,471.979436063209,453.59621117330795,470.1123792846316,1023064,BHARATFORG.NS
2019-01-25,459.1974182128906,466.76133972038997,455.79842066896697,457.090996376675,1453797,BHARATFORG.NS
2019-01-28,450.5802917480469,459.0538112558578,448.33025685217217,457.76123553105015,738279,BHARATFORG.NS
2019-01-29,465.3729553222656,468.6762007023847,443.83012689365756,448.1386925793792,2091115,BHARATFORG.NS
2019-01-30,455.0802917480469,467.71876336709124,453.64410311948876,465.37297691938,1008221,BHARATFORG.NS
2019-01-31,472.02734375,474.8997210953347,456.22926835065925,457.2824792211486,2264567,BHARATFORG.NS
2019-02-01,474.37310791015625,484.3306763940993,467.43152965278904,470.11240336100497,1723141,BHARATFORG.NS
2019-02-04,466.9049072265625,473.94223719852823,462.6442319187001,473.94223719852823,602203,BHARATFORG.NS
2019-02-05,466.9049072265625,473.41564640048483,464.463398298424,464.463398298424,618809,BHARATFORG.NS
2019-02-06,461.59100341796875,466.66552458056367,451.92066138763005,454.1228054651341,1717658,BHARATFORG.NS
2019-02-07,471.8358154296875,474.3731053267868,461.2080431862338,462.26122478201256,772841,BHARATFORG.NS
2019-02-08,463.9367980957031,476.81463475833516,457.80906566155096,476.81463475833516,754438,BHARATFORG.NS
2019-02-11,458.7186279296875,463.9367621208353,452.3993924766241,461.686756771813,527381,BHARATFORG.NS
2019-02-12,463.21868896484375,465.70808840461075,457.0430954604589,458.62289709091397,580373,BHARATFORG.NS
2019-02-14,458.0963134765625,462.9793314619973,446.17593611368903,453.69199581698143,1816217,BHARATFORG.NS
2019-02-15,449.0483093261719,457.8090540800335,439.4737185089827,456.7079819799232,2152438,BHARATFORG.NS
2019-02-18,439.47369384765625,451.10681519387515,438.2768700626681,448.0908250995711,1031691,BHARATFORG.NS
2019-02-19,438.13330078125,446.0323385505538,436.697112095922,438.51627858680405,675042,BHARATFORG.NS
2019-02-20,453.40472412109375,457.6175673414726,439.8566843273402,441.388624660266,1494861,BHARATFORG.NS
2019-02-21,460.3463134765625,462.30912212003125,449.62278932380224,455.7505215852841,769754,BHARATFORG.NS
2019-02-22,468.3890075683594,470.11242227593505,457.42608908824434,460.4899699231935,837374,BHARATFORG.NS
2019-02-25,473.5113830566406,475.13907520350915,465.6602360206457,468.38900028129814,1746291,BHARATFORG.NS
2019-02-26,484.7137145996094,491.5116514684021,465.3730272873574,471.06992115162035,2879913,BHARATFORG.NS
2019-02-27,489.4530944824219,495.00634547115453,484.66579907167574,487.7296506029539,1930334,BHARATFORG.NS
2019-02-28,491.08074951171875,495.9637670863324,487.9689785104763,492.1339310470557,1574255,BHARATFORG.NS
2019-03-01,497.63934326171875,499.3627578709964,488.30411748624635,495.4850603904559,1154025,BHARATFORG.NS
2019-03-05,503.7192077636719,505.9692717057479,483.7083476913305,492.1339760606672,2469584,BHARATFORG.NS
2019-03-06,496.490478515625,504.10229118131133,491.22445268182213,498.30967445186303,2106915,BHARATFORG.NS
2019-03-07,494.3839416503906,502.6659855496734,490.50624430673963,493.18711787527235,1324032,BHARATFORG.NS
2019-03-08,485.766845703125,494.5754512654561,480.7401857853934,492.1339424217188,1200535,BHARATFORG.NS
2019-03-11,511.1395568847656,514.1555766596339,485.0966848723406,488.208427189182,3216600,BHARATFORG.NS
2019-03-12,507.5490417480469,514.2991751036212,504.7245841750509,513.676803317798,1476167,BHARATFORG.NS
2019-03-13,514.6342163085938,521.5757941099655,501.75638097555833,507.4532737554506,2937794,BHARATFORG.NS
2019-03-14,507.7884216308594,517.9853846486707,505.538416071161,512.2406299205893,972792,BHARATFORG.NS
2019-03-15,512.7671508789062,524.9268917508343,503.9106552132515,508.8894536535676,3914300,BHARATFORG.NS
2019-03-18,495.2456970214844,514.2033746542455,493.6180049375477,514.1555133891486,1310619,BHARATFORG.NS
2019-03-19,494.71905517578125,498.54889100692543,492.27754652115823,495.9158788730138,745438,BHARATFORG.NS
2019-03-20,482.2242736816406,494.9584973438654,481.1232015518066,493.7138121917631,1445005,BHARATFORG.NS
2019-03-22,473.5592346191406,488.16048459654246,471.0698353365044,483.18168603127003,1360552,BHARATFORG.NS
2019-03-25,466.8570556640625,471.8358253741879,461.4952789444924,469.53792941418135,1972061,BHARATFORG.NS
2019-03-26,470.447509765625,473.51136119210014,463.31442815987657,469.1549342050713,917148,BHARATFORG.NS
