Price,Close,High,Low,Open,Volume
Ticker,BERGEPAINT.NS,BERGEPAINT.NS,BERGEPAINT.NS,BERGEPAINT.NS,BERGEPAINT.NS
Date,,,,,
2019-01-01,275.1795959472656,276.3382367323985,270.33809045195403,273.3588487352837,333391
2019-01-02,270.8760070800781,274.64161210795004,269.7587366567414,273.60711255934564,1598055
2019-01-03,269.0552673339844,273.56574974174174,267.85525631106606,270.6691024339579,1732798
2019-01-04,267.4000549316406,272.98640705416796,265.4137963991865,267.8966195647542,1032876
2019-01-07,263.2620544433594,270.42084179403923,260.94474247290344,268.80700656466354,5110236
2019-01-08,268.0207824707031,270.37946466938,263.67584157840366,263.67584157840366,1636476
2019-01-09,269.3449401855469,270.2139282838325,266.448292985995,269.8001042222396,968065
2019-01-10,268.0621337890625,270.8346398913259,266.94486335295943,267.60696974258366,797104
2019-01-11,269.1380615234375,270.25533207404214,267.9380200886721,268.84840889073,700746
2019-01-14,268.3931884765625,271.8691409637705,267.44142947862207,269.1794057222261,811993
2019-01-15,269.63458251953125,271.0829060641812,268.765594454321,270.5449408661663,791088
2019-01-16,267.23455810546875,271.82778121298105,266.4897111150613,269.46909907669095,302175
2019-01-17,268.765625,270.42083044778946,267.0276486720554,267.23456071849233,542305
2019-01-18,269.9242858886719,270.6691329418443,267.1104394486234,270.6277626526361,395602
2019-01-21,266.57244873046875,273.60712477560907,263.9654842929516,269.8001189864423,2428560
2019-01-22,266.94488525390625,268.43457929092926,264.4620618588679,268.1449266641424,543574
2019-01-23,265.0413818359375,268.3931932221531,262.84821119664423,267.7311171250405,704464
2019-01-24,267.11041259765625,268.55870596130063,264.58618874371393,265.2482951519125,1035792
2019-01-25,259.82745361328125,268.10354123186596,254.90317738865673,268.10354123186596,1227571
2019-01-28,258.29638671875,262.68269765445484,255.44114000511462,259.86882122534,707318
2019-01-29,258.6688232421875,262.1447759383517,256.97221718071137,259.12398731855984,265926
2019-01-30,262.3516540527344,265.082759704825,255.77217225451616,256.97221362852326,1159549
2019-01-31,263.79998779296875,265.9931585784309,259.57918798828126,264.83448744638525,1251079
2019-02-01,269.3035583496094,272.73814069894524,263.262041831763,264.0068888250236,1168074
2019-02-04,255.93771362304688,263.59306530965875,246.95816424449797,263.17927152624515,4303180
2019-02-05,254.7376708984375,258.0481120718763,252.50312992564417,255.89631167058533,928226
2019-02-06,257.0963439941406,259.1239728510617,253.91005925187153,254.53074990186653,937002
2019-02-07,259.78607177734375,260.90334219231937,255.2342192433282,257.3859891991666,617293
2019-02-08,256.35150146484375,260.1998775158898,254.24110169491524,259.86882431209085,1094656
2019-02-11,248.24095153808594,258.5446836766615,247.1236810216809,258.5446836766615,1732922
2019-02-12,252.91693115234375,253.7031484050635,246.0063964000257,248.2409373047141,891316
2019-02-14,246.91676330566406,249.4823421868011,243.27528428570346,249.02716299203726,1217556
2019-02-15,242.36492919921875,246.04777855274466,237.10961505335132,246.04777855274466,1436394
2019-02-18,239.01312255859375,244.14428049108864,236.0337346672288,240.91661027544328,1109023
2019-02-19,240.33729553222656,242.32355417298876,237.48204873613088,241.04075708284623,842330
2019-02-20,243.9373779296875,245.22017495993893,238.84759040036576,243.48219873041444,771577
2019-02-21,243.85462951660156,246.5443496630182,242.24079439796145,243.73048835362926,570967
2019-02-22,243.31666564941406,245.34430958114243,241.57868946620397,243.60633339793233,318379
2019-02-25,244.59947204589844,252.46173545518684,240.95799294695468,244.39256000874065,702442
2019-02-26,244.8891143798828,246.87537286800338,239.88209787704528,243.31666479477056,731808
2019-02-27,247.86851501464844,251.137570664498,244.2270510328405,246.62710339495246,1200405
2019-02-28,252.3789825439453,253.24797067862687,247.90990070844012,249.9375447406806,1147579
2019-03-01,250.10305786132812,254.40661312485494,249.27545515979043,252.33759879403542,566680
2019-03-05,252.3789825439453,253.9100619277963,249.35820921492592,250.1030561875101,700687
2019-03-06,252.04795837402344,255.15147244338573,249.52374955441132,252.91694655655124,568797
2019-03-07,248.4892120361328,253.2065760241377,247.37194161792115,251.5927409756097,604429
2019-03-08,250.22720336914062,251.59275618506175,245.5512245356367,248.48922705796826,919645
2019-03-11,254.6962890625,256.55840645538285,248.77888368914992,250.76514224155832,998683
2019-03-12,256.5169982910156,259.24810371995267,253.37209911184246,256.1445748234333,963380
2019-03-13,254.7376708984375,256.8894409918268,252.79279769565656,256.35150604545487,384903
2019-03-14,253.2065887451172,257.67568579643915,251.9651771069585,255.31700368393763,812856
2019-03-15,256.02044677734375,257.3859995617367,253.53763868694338,253.57900897171558,978404
2019-03-18,255.15145874023438,262.84821080069065,254.2824706043764,258.17224722729367,1457274
