Price,Close,High,Low,Open,Volume
Ticker,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS
Date,,,,,
2019-01-01,281.0888977050781,285.6665744310819,279.7479458492983,285.6665744310819,3622654
2019-01-02,266.9859313964844,275.5402083656397,265.0438736833612,273.78309105904,8855139
2019-01-03,261.3908996582031,268.7429636524116,259.21764572979447,265.87611984614347,10003388
2019-01-04,266.2923278808594,267.67950785963325,259.5876246501189,260.6973516997887,6070751
2019-01-07,268.0494079589844,273.0432500719903,266.47725941310847,270.3151182489256,7041362
2019-01-08,271.7947692871094,273.5981144008346,266.43101843036993,268.28059158403823,4528899
2019-01-09,268.8816833496094,274.4766305620531,264.9975686382922,272.81202609848583,5848215
2019-01-10,267.5407409667969,270.6850378538553,266.01484878469273,268.1881028487786,4352095
2019-01-11,267.0783386230469,272.02595220388406,264.90511285495285,267.95689711560266,4483554
2019-01-14,262.5469055175781,266.7547014075561,260.83604469296057,266.7547014075561,3756403
2019-01-15,270.1301574707031,270.96245972301404,261.06723232818996,263.5641673073686,6557577
2019-01-16,264.9051208496094,271.19365815562395,263.88784999127716,270.083902997035,3752082
2019-01-17,267.2633056640625,268.69671348858765,264.3039774958392,265.8761258768788,4817690
2019-01-18,264.11907958984375,269.8989962990829,261.9458252627199,266.66224294190897,4210472
2019-01-21,263.19427490234375,267.21710230108647,262.59316925017475,264.39648620668174,2854706
2019-01-22,257.0906677246094,263.1942647610818,253.9001427535169,262.63938717190314,5006219
2019-01-23,259.77252197265625,263.4716679693399,256.3508288590705,257.09064676950953,4489030
2019-01-24,262.3157043457031,263.0092942716422,255.70348602953337,260.3274188691271,3705336
2019-01-25,253.99261474609375,264.0265542381211,252.69791924891976,263.19425200581253,5191436
2019-01-28,247.61158752441406,253.62269982659404,243.2650796477861,253.39150319958713,4518237
2019-01-29,250.57093811035156,252.46673933292712,245.29964325296308,247.42664112327938,4113613
2019-01-30,248.67507934570312,252.8828747718169,242.47902685013892,251.0795298431619,6941276
2019-01-31,253.94642639160156,255.1024097344054,246.54813299765686,250.61718871987654,4666551
2019-02-01,254.27011108398438,258.9402725681892,246.59436464236305,253.6227491136639,6496209
2019-02-04,252.92913818359375,255.6572699757528,247.51913086318802,254.7324833644782,4804512
2019-02-05,252.97535705566406,256.7669876689041,250.29348162462725,251.54194914904426,4726380
2019-02-06,258.29290771484375,261.62214539801005,251.07958291985818,253.76145863992977,5746435
2019-02-07,252.5592041015625,260.2349209239573,251.5419332857374,257.0906524023345,6252085
2019-02-08,243.0801544189453,252.46673241558847,240.76818800488317,251.1720368681629,5765740
2019-02-11,241.92417907714844,245.99323445373827,237.3002460986947,244.14366126235677,5228180
2019-02-12,251.31077575683594,253.85393908096214,238.13256580454555,241.87794050208626,12748459
2019-02-14,259.5413818359375,261.2522428762141,244.18991696407093,249.13753145591127,9767547
2019-02-15,246.8255157470703,258.89399672747345,245.48459223074425,258.89399672747345,10241930
2019-02-18,242.2015838623047,249.64613227915436,241.36928163903286,247.84278727686134,6612006
2019-02-19,246.77931213378906,251.31076087119365,241.3693048293709,242.84896904748706,8114832
2019-02-20,253.43775939941406,255.426073190421,247.38041838760725,247.70409934583495,10302096
2019-02-21,256.2121276855469,258.01547292499737,252.83666208922153,255.24111300107268,8238650
2019-02-22,264.3502502441406,265.2287805641412,251.3569818270575,255.24109676233965,10779149
2019-02-25,266.1535949707031,271.702315045608,264.8126712192843,264.8126712192843,12551599
2019-02-26,263.101806640625,265.22880468484806,256.2583909524189,258.01547997446175,8622676
2019-02-27,262.639404296875,269.52907601539306,260.7898310271787,265.78367321090906,7076524
2019-02-28,259.9574890136719,268.1880831628413,258.755249638561,264.02654394134896,9337518
2019-03-01,260.88232421875,263.65668421776775,259.58762853032493,263.00932226243054,7362711
2019-03-05,269.2978820800781,270.13018441540885,260.7898336645343,263.51796555382515,11469935
2019-03-06,268.1418762207031,271.88725052578224,265.1825479192791,270.6850392783423,6718322
2019-03-07,267.9106750488281,271.88724592826844,263.93407594714205,268.55800870102416,7010707
2019-03-08,264.8588562011719,267.6332157875436,262.8243427711797,266.52348888634197,5961633
2019-03-11,270.6387939453125,272.4883671528284,265.5524676246438,267.63323748309915,7863518
2019-03-12,269.8527526855469,275.5864416188666,268.23437593107366,271.933522798441,8891811
2019-03-13,264.72015380859375,268.5580124027669,260.8822952144206,268.1881034218068,9122437
2019-03-14,265.3212890625,268.0031647517907,262.6394133732094,264.8126676846559,5351600
2019-03-15,266.75469970703125,269.34409083647466,263.8415994085991,265.783656866805,7053371
2019-03-18,272.7658386230469,273.73685333415006,264.99760804522424,268.18813333413345,7431744
2019-03-19,266.80096435546875,274.4304546706598,265.7374652893165,273.82934895694336,7444759
2019-03-20,261.0672607421875,268.18812925616453,259.91127742642817,268.18812925616453,9165038
2019-03-22,264.2577819824219,267.77195992023536,261.7146187262481,263.3792233868443,7325504
2019-03-25,257.83050537109375,260.7898339243834,255.2411140536518,260.7898339243834,6778846
2019-03-26,260.1886901855469,261.15970473197217,255.7034699684151,257.04442169656863,6247666
2019-03-27,265.8761291503906,267.49450558869734,260.32740993333897,261.7145897376019,6490731
2019-03-28,266.5697021484375,268.1880784841175,262.6393596189289,264.48893257399175,21745652
2019-04-01,270.31512451171875,277.4359929530806,268.6505198428997,275.0777983018789,7766553
