Price,Close,High,Low,Open,Volume
Ticker,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS
Date,,,,,
2019-01-01,373.2850646972656,375.10830208691493,368.5350245251476,370.69412836979757,1233249
2019-01-02,365.8961181640625,373.23709463030247,362.72944425351506,372.3254612972588,1506543
2019-01-03,362.825439453125,369.7345547093017,361.38603678083126,366.9517153998115,1902063
2019-01-04,366.7118225097656,368.439123322939,360.66634287546617,363.3532162052164,1669709
2019-01-07,366.2320251464844,371.3179323133308,364.02495269606635,369.44669706883315,1260331
2019-01-08,363.44915771484375,367.5274650951423,360.5703525052212,367.5274650951423,2154121
2019-01-09,362.0577392578125,366.56787932994945,358.2193321444099,366.56787932994945,1166498
2019-01-10,364.8885498046875,366.375920739576,361.7218758792449,362.681477588133,1286641
2019-01-11,361.913818359375,365.6082912008956,359.9466463542044,364.9365582170834,1829555
2019-01-14,359.3229064941406,361.7698793754968,357.35570522908995,361.7698793754968,927301
2019-01-15,369.5906066894531,370.4062740306618,359.8506548225341,359.8506548225341,1965520
2019-01-16,373.572998046875,374.91646409901955,363.8810425417403,369.7345905486909,2847403
2019-01-17,378.5628967285156,379.47453012020435,370.8860825996737,375.3962226142571,4156932
2019-01-18,383.1689758300781,383.7927404096303,376.40379505164293,380.48210258247656,3617922
2019-01-21,380.1942138671875,386.431625058496,376.25984095111033,381.441684391561,2563705
2019-01-22,374.8204345703125,378.7548074465213,371.4618285782572,377.50730765006864,3328908
2019-01-23,369.63861083984375,376.1638911146791,368.10324216202315,374.24468758858376,3653992
2019-01-24,365.560302734375,370.88608079647713,362.34563097660737,370.40627991575724,3633336
2019-01-25,358.74713134765625,368.24718311371043,357.2117626425504,367.04768088858435,4760625
2019-01-28,312.92620849609375,360.18660555214416,280.299741492932,359.8027706208173,15177384
2019-01-29,335.1408996582031,340.2747747010352,314.36552834234806,316.66856660617617,9816333
2019-01-30,324.48931884765625,334.94897183820626,322.0423461522684,334.94897183820626,7672859
2019-01-31,324.9691467285156,327.8959498165078,316.8605290141077,326.1686489896461,6403921
2019-02-01,324.7771911621094,332.7898415366471,319.88321687501076,326.1685959880871,3119675
2019-02-04,322.0903015136719,325.113040981374,315.75692450032676,323.6256700751979,4517829
2019-02-05,326.0727233886719,327.1762890335456,317.38833765501056,319.6434080425357,3262960
2019-02-06,317.0044250488281,327.99184685970386,305.96900558248433,325.1130417815272,6687853
2019-02-07,318.92364501953125,322.7620519900453,309.5675280289032,317.1963443119672,4871712
2019-02-08,318.10797119140625,322.90597980666126,314.74936516072773,319.54737377598275,2915806
2019-02-11,315.51708984375,320.45906300699846,305.5372360407211,319.4994611166163,3783848
2019-02-12,313.5978698730469,316.6206390994763,310.1912950519499,315.51707355472945,4496913
2019-02-14,334.99700927734375,337.97178084784696,326.31259502660487,328.1838303345071,6612759
2019-02-15,336.0045471191406,338.6434519333181,333.2696762729579,333.5095767106104,7728519
2019-02-18,333.2696838378906,338.64345962023083,331.59038073620445,333.94141679245394,6875440
2019-02-19,325.832763671875,334.42121107918894,323.9135601649643,333.4616093257336,3300497
2019-02-20,340.418701171875,341.9540697402354,327.1762094997956,328.18377956527485,4885571
2019-02-21,341.3783264160156,344.73693257892796,336.6282859860081,337.87578584592285,4089677
2019-02-22,339.98687744140625,344.11318240531716,338.45153811826964,339.2671761519158,1719606
