Price,Close,High,Low,Open,Volume
Ticker,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS
Date,,,,,
2019-01-01,1244.0086669921875,1248.5273099063854,1227.898613204549,1230.84556987624,292677
2019-01-02,1236.493896484375,1265.226723870407,1229.6668281984662,1245.5803461705561,658775
2019-01-03,1244.2545166015625,1250.4922189272443,1231.8773198781626,1235.7574323727204,322081
2019-01-04,1270.13818359375,1274.3622023160385,1236.739345046041,1236.739345046041,725206
2019-01-07,1259.4310302734375,1277.0145624620404,1252.4565901070011,1276.0322435678388,683914
2019-01-08,1227.4075927734375,1259.3329603325706,1223.5274806810457,1259.234752414786,893261
2019-01-09,1244.9910888671875,1248.527413183343,1227.4075552892111,1234.0382083489967,289161
2019-01-10,1262.6727294921875,1269.4015899292278,1234.5292692153664,1240.6687622987927,428709
2019-01-11,1269.843505859375,1272.3976307515404,1246.8081772192443,1263.262017651328,467514
2019-01-14,1299.2149658203125,1304.9615074589258,1259.332842073999,1266.9949775334676,887486
2019-01-15,1305.649169921875,1311.297503510373,1293.910387299465,1299.9516724243401,466539
2019-01-16,1323.7728271484375,1330.0596916229927,1304.6176100238818,1304.7158179241785,513687
2019-01-17,1329.0281982421875,1334.627487457839,1317.5351160243197,1321.120603696173,420061
2019-01-18,1342.1424560546875,1348.6257372712905,1311.4449882563936,1326.130608886304,702678
2019-01-21,1302.6041259765625,1362.721999337752,1292.2897767294576,1342.1424647571316,1293001
2019-01-22,1270.9241943359375,1299.6078572028368,1265.7178563914251,1292.8298330581604,1100328
2019-01-23,1270.9732666015625,1293.7139727936558,1261.346613466455,1273.9693871684935,671259
2019-01-24,1291.4056396484375,1316.0618214647081,1271.3171450485495,1286.8378325200729,831256
2019-01-25,1269.4508056640625,1308.350611446343,1258.2031819288563,1297.8397269112252,571327
2019-01-28,1243.419189453125,1279.0772900735144,1240.3248612396624,1264.2443001228419,254670
2019-01-29,1276.6708984375,1283.645339279195,1231.828012593159,1236.7396075397025,463118
2019-01-30,1296.2681884765625,1299.6080972137054,1274.5589615531237,1276.0324401213932,315858
2019-01-31,1302.2110595703125,1310.4133983134932,1290.1284892672502,1291.7493394169742,471658
2019-02-01,1317.5352783203125,1333.890912654271,1296.6610008445946,1296.6610008445946,530789
2019-02-04,1273.8221435546875,1313.262274777278,1255.8948220818725,1311.3958447237385,548166
2019-02-05,1268.0263671875,1286.641382863757,1259.3328686367947,1277.0146093820852,423344
2019-02-06,1280.9931640625,1291.7495093504706,1265.128687931045,1275.0500860356735,410854
2019-02-07,1272.937744140625,1295.6784474702001,1267.2894112574152,1280.9928299386381,305098
