Price,Close,High,Low,Open,Volume
Ticker,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS
Date,,,,,
2019-01-01,650.4705200195312,651.2733841913617,640.1029862540603,649.7773503838778,1418210
2019-01-02,636.7119140625,650.8743165444498,634.3182359922696,645.7878267374128,2212740
2019-01-03,636.6422119140625,646.2766431723676,631.4908297052735,642.1974916100337,2158450
2019-01-04,639.3499755859375,644.2918909583,634.0191376889823,640.2974758356305,1563230
2019-01-07,639.0208129882812,648.281234296819,636.8116432284907,643.3443111839597,1032170
2019-01-08,642.6013793945312,644.2919049329154,633.8196680880305,641.2998372629484,1112490
2019-01-09,638.2179565429688,645.8876254806902,634.8169998717128,644.2918804668129,1597690
2019-01-10,635.5101928710938,641.2998365007462,632.0942611266958,640.8011585563444,1647150
2019-01-11,635.4801635742188,637.3003500186146,627.4364869010928,633.8195881414014,1224320
2019-01-14,635.1959228515625,637.2006176107452,624.8433654935167,637.2006176107452,1524090
2019-01-15,649.2485961914062,650.6748683792026,636.3129222730654,636.8116001118374,1333360
2019-01-16,644.7755737304688,651.7720395373494,642.3370314039349,648.2812941075396,1196800
2019-01-17,634.2185668945312,646.7852254135063,631.9295915429464,644.8902250758955,1390430
2019-01-18,623.33740234375,636.3080196140844,621.3526740076696,634.9266720676994,1916260
2019-01-21,636.766845703125,638.3077434453805,619.4676768455456,623.7313974500989,1771760
2019-01-22,641.8533325195312,643.0003160889939,633.320960583763,636.0138335358023,1737750
2019-01-23,647.5980834960938,651.0738538482311,638.8063896870735,641.2848042395433,1874450
2019-01-24,639.0357666015625,650.0266470719356,636.5174797136916,649.7773081202395,1089930
2019-01-25,630.4834594726562,646.2765489677978,627.032586629648,646.2765489677978,925250
2019-01-28,603.4900512695312,633.6002254792664,593.3070265785407,631.8249029256707,2992860
2019-01-29,621.6567993164062,627.8354253023507,593.5263642087618,599.9094651618173,5789580
2019-01-30,623.0681762695312,635.196058640869,618.3955661056929,627.8355669024364,3387880
2019-01-31,607.5791625976562,625.23237186179,603.4002394957844,622.7688714610609,3776320
2019-02-01,608.0828857421875,623.3474098087313,603.8989706226988,610.7707670781352,3119840
2019-02-04,599.3309936523438,610.5811956079915,597.9795961055645,609.4691536987768,1281080
2019-02-05,600.1190185546875,604.7966199895588,595.3217392860951,600.4032381913322,1753040
2019-02-06,619.2232666015625,621.4523420881328,603.2805495831071,604.2978719254405,2289700
2019-02-07,623.6565551757812,627.2320976465967,618.3605982930927,620.3503182515699,1348790
2019-02-08,616.6351928710938,627.7806318142174,613.4685394920566,623.8061835420656,1384560
2019-02-11,608.0130004882812,620.7043280866343,606.1030861372058,616.7648215641099,1135180
2019-02-12,608.0279541015625,615.7674442075754,604.9062258365275,609.8830211260287,1488690
2019-02-14,601.9640502929688,612.4213110044464,600.9068556043665,610.2820242570778,1983370
2019-02-15,600.9517822265625,606.3923756016579,583.9518682808729,603.4003079588866,2778710
2019-02-18,586.9588623046875,606.6965116404542,584.4853785304956,605.295258398062,2452220
2019-02-19,595.3964233398438,601.4055160713224,584.6848323456394,587.0934854363777,2130670
2019-02-20,598.2588500976562,602.9015704843171,591.6513680389985,599.1116306858024,1617130
2019-02-21,615.2786865234375,620.3552538903718,596.6182000802514,602.4028510446698,2301210
2019-02-22,617.9267578125,625.6114014099526,613.0696398644749,615.368537712666,2110120
2019-02-25,631.6802368164062,637.4399906700755,616.365858627365,620.3552816605518,2321700
2019-02-26,643.5587768554688,648.1067166703546,622.4646782550769,624.8433814742345,5645230
2019-02-27,640.287353515625,649.2485794374091,636.3178975010356,645.7877845450427,2985390
2019-02-28,644.5361938476562,646.2865581458693,639.6142454115424,646.0870748111944,1589310
2019-03-01,642.3569946289062,652.2707140324853,641.105308190028,646.2865790413616,2220760
2019-03-05,652.6446533203125,663.2415579109958,636.9113423902872,642.2970876611748,2297930
2019-03-06,659.1673583984375,660.7481891882582,650.111411951579,659.2521555523603,2369210
2019-03-07,658.105224609375,665.0966987656391,654.7641069053672,656.2701239588445,1990320
2019-03-08,659.9453735351562,662.2442714194937,653.2680689454342,655.2627806063363,1448670
2019-03-11,676.5662231445312,679.4087235192515,659.4765228511604,659.9004477383979,2684600
2019-03-12,684.2759399414062,687.2779300827829,677.384176545567,683.9866677696162,2623730
2019-03-13,687.9960327148438,691.26732831012,677.4689488245984,683.1887701224146,2212330
2019-03-14,691.3770751953125,693.6609981921282,683.9517535388563,688.1755409814068,1812360
2019-03-15,690.963134765625,698.5480674617141,688.1755421864963,690.170253902979,2194560
2019-03-18,694.5586547851562,697.151755707234,686.1858327459468,695.1570439598598,1360100
2019-03-19,695.7205200195312,701.7395356520849,693.162299887872,698.149079023756,1608370
2019-03-20,693.5112915039062,698.0193589416,688.8935295441925,697.1516643151432,1195250
2019-03-22,694.1646118164062,706.1278894808594,692.0552140897511,695.1569759437274,1556240
2019-03-25,689.8959350585938,695.0772058845347,686.2805201858419,692.4342494673359,1382800
2019-03-26,696.937255859375,704.1332048434726,690.1702234443103,694.8578079459255,2215970
2019-03-27,696.1892700195312,706.0282366992396,693.2969745536619,698.1491010662692,4448930
2019-03-28,693.4166870117188,700.4131533193264,683.9368142318299,697.5507467319256,3282400
2019-04-01,713.987060546875,716.1014499302497,702.1384690123897,707.1252479116254,3114820
2019-04-02,726.03515625,729.1668072245394,714.0967755682283,717.8368598499992,2646660
2019-04-03,738.1979370117188,743.0300968111687,726.5887004867362,727.9700480575239,4267380
2019-04-04,729.9198608398438,740.2375389704941,726.2745567889524,739.1953191308851,2021730
2019-04-05,737.8238525390625,740.0828170076786,730.1042680404606,733.0564629213379,1701430
2019-04-08,732.7822265625,742.0327260928011,729.06710050247,741.9130482649457,1659750
2019-04-09,735.96875,738.0432670384921,725.2771254050118,732.0591324408828,1598660
2019-04-10,740.3671264648438,742.5313714430658,732.5578137339581,735.440186521594,1654870
2019-04-11,754.2753295898438,756.9930999668303,737.6643384732696,739.9881946785614,2766070
2019-04-12,751.692138671875,757.4867737046072,748.6152739711213,755.1978590817357,1807070
2019-04-15,748.9293823242188,755.9956698334576,746.0520620762954,755.9956698334576,1012400
2019-04-16,755.8909912109375,759.9851172778222,747.6178810461041,752.8041433650106,1281210
2019-04-18,755.113037109375,757.4917404647254,744.5261148873174,757.2922571272425,1626900
2019-04-22,745.2991943359375,755.9958125853422,743.5637438432601,755.9958125853422,1270230
2019-04-23,747.5232543945312,751.3082030698442,746.520906824084,746.8201014256113,1100140
2019-04-24,761.775390625,765.2212721143019,745.5783414411977,747.0195279421467,1338870
2019-04-25,764.9219970703125,771.549384569342,760.4837518519648,764.3235471019742,2885100
2019-04-26,770.0833740234375,772.6714831955981,760.4838241125091,766.477942420071,1093060
2019-04-30,750.0564575195312,770.9560662435312,742.9453054926875,770.0833798813538,2533990
2019-05-02,755.8809814453125,760.483768547275,748.1016186762376,750.211016373127,1035510
2019-05-03,760.4039916992188,764.9619150083197,756.9930519091839,757.4917298089923,804220
2019-05-06,764.7673950195312,767.9389790400847,753.7616009625266,755.9956681311858,1188240
2019-05-07,754.1954956054688,767.8393159905013,750.5102585261923,766.3682404977149,1035530
2019-05-08,732.6326904296875,753.1033828591502,729.2965034354871,753.0036716230129,2303830
2019-05-09,744.7554931640625,747.4383827590462,725.8755547665261,728.5684276595285,2381930
2019-05-10,736.4176025390625,750.9042199890681,733.156229569706,747.5181775438039,1819240
2019-05-13,732.792236328125,739.6590410997519,728.3939238111543,739.6590410997519,1118690
2019-05-14,734.6223754882812,739.8385268893785,720.6942748321187,730.0794270834581,2696370
2019-05-15,743.498779296875,751.5075753779747,731.5754348530681,737.9435612070556,2440310
2019-05-16,759.7307739257812,764.2886971461905,740.237472246241,746.3961320142815,3557880
2019-05-17,797.1815185546875,800.8517807385791,756.8285402545033,765.4706066877633,10124150
2019-05-20,821.3224487304688,827.2068719233374,803.4697567036405,803.4697567036405,3430890
2019-05-21,816.3756103515625,831.2960753216828,807.8632052189593,821.7214838066573,3791150
2019-05-22,819.9810791015625,825.112433249171,808.0576735823001,817.2333590290226,2152330
2019-05-23,799.2111206054688,828.1044882015515,795.889908828485,825.3119042049766,3114710
