Price,Close,High,Low,Open,Volume
Ticker,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS
Date,,,,,
2019-01-01,282.769775390625,284.9823716297904,277.28253312128794,279.62788933037797,6117146
2019-01-02,276.7072448730469,284.0973296960652,273.5653589833924,280.4686672659141,6218991
2019-01-03,277.4595642089844,279.2296472437876,272.5475950255521,276.57450770738706,6230813
2019-01-04,285.380615234375,287.3719545931312,276.5302314036303,276.5302314036303,11361086
2019-01-07,287.59326171875,290.2041080258498,285.07088210470073,287.10648512822866,5511088
2019-01-08,291.3988952636719,293.6114914386267,286.08867643113626,286.5311896724493,7194973
2019-01-09,296.04534912109375,299.05447517376194,289.6730804231853,294.89480268733183,8018192
2019-01-10,298.5234375,299.71824713483676,294.1867421364947,297.8596676888184,5748158
2019-01-11,296.57635498046875,298.5234310321147,291.17761005501103,298.3906710790773,5922578
2019-01-14,293.4787292480469,296.3108619204067,290.4253399567076,295.69132540623065,3674704
2019-01-15,298.9217224121094,300.33778881653745,288.96505420460954,292.0626769880028,5706902
2019-01-16,295.5585632324219,305.5594941964676,293.3017337483414,298.03667930221746,7705383
2019-01-17,293.8770446777344,298.03671756694257,292.2397215245962,294.7178379125554,4569576
2019-01-18,275.37969970703125,294.23101467011986,269.317184663333,292.50519512590273,16359865
2019-01-21,275.55670166015625,279.2296274429662,270.82175610016594,274.98142846068805,8621248
2019-01-22,269.803955078125,276.22045657872417,266.8833259278142,276.13195993014205,8770625
2019-01-23,268.7861633300781,272.0608093428091,267.5471202313652,271.52979943432933,5617992
2019-01-24,266.9718322753906,272.4148109025528,260.6437972250907,271.44125782761785,10389592
2019-01-25,272.1492614746094,276.1319400259888,267.281556564428,269.0516392504173,6040052
2019-01-28,270.0694274902344,273.78658617323146,260.82079408835284,272.5918065739722,4546062
2019-01-29,272.4590759277344,274.05213554366634,267.0160672979206,269.93669657272176,3210022
2019-01-30,268.7861633300781,276.92851504936954,265.6000439424191,273.47687572327544,6553462
2019-01-31,271.17578125,274.7601805243054,268.2993851933882,269.49419494095343,9493241
2019-02-01,275.99920654296875,284.008827719033,269.93669149238576,270.0252181114628,9243929
2019-02-04,271.30853271484375,275.02569184108205,267.45861362432703,274.36189201969006,3895812
2019-02-05,272.7688293457031,275.82221858491516,259.1834993556348,261.4403288180524,14678663
2019-02-06,273.2555847167969,274.80441087160995,266.39654027174834,271.7067585619838,5202682
2019-02-07,275.37969970703125,278.2560656140598,270.11371445540334,273.12284032250835,3852519
2019-02-08,277.23828125,278.0790443893529,270.9102462396156,273.47685890426493,3413931
2019-02-11,276.3089904785156,279.18535639615544,275.2469407623744,278.7870765144568,3303611
2019-02-12,275.46820068359375,279.31811971271674,274.05213437839143,275.86645060168894,2226134
2019-02-14,266.2195129394531,274.2733668655264,262.4138575552856,273.4768371310156,8573394
2019-02-15,269.5826721191406,270.86597843014687,263.1661705324974,266.3965529803582,6727458
2019-02-18,267.76837158203125,271.83954736147183,265.55577539823986,271.61829073993164,4440252
2019-02-19,268.7861633300781,277.4595549262396,266.883350353668,268.9631866118316,7593977
