Price,Close,High,Low,Open,Volume
Ticker,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS
Date,,,,,
2019-01-01,154.55252075195312,155.54594917907824,152.0238051214096,152.686090739493,4244490
2019-01-02,154.46221923828125,155.63625348769426,147.3276281527862,154.04075973919623,16000410
2019-01-03,149.49508666992188,152.86669335584023,148.83280112538486,152.50545421176005,10528918
2019-01-04,149.43487548828125,151.2712090337691,148.32104783584163,148.71239715601473,8365015
2019-01-07,150.39820861816406,151.6625594894879,149.40478023327321,149.9165426126558,3411024
2019-01-08,149.2843780517578,150.3379992611494,148.35115612702518,150.2175861960985,2991007
2019-01-09,143.8957977294922,149.1037521451275,143.29373242971286,148.11032372990448,8416927
2019-01-10,140.22314453125,143.26362253196916,139.19961973939448,142.420717330372,11426053
2019-01-11,140.5843963623047,141.66812767553654,139.2598251502725,139.68128463787957,4784341
2019-01-14,140.85531616210938,142.27020403168737,140.04252113782428,141.63801481236447,3963127
2019-01-15,145.43109130859375,146.27398268547512,141.06604231473784,141.4272952566491,7341045
2019-01-16,144.85911560058594,147.29752828951501,144.01621040276666,145.43109830442762,4081804
2019-01-17,147.02659606933594,148.35115354220952,144.94943628241919,145.03975296982972,6359596
2019-01-18,144.19683837890625,147.71896847278265,143.44423611376692,146.8158567789281,4035306
2019-01-21,143.68507385253906,145.64180663965868,142.51102591203292,142.51102591203292,3276193
2019-01-22,145.7020263671875,146.57504175347754,143.5044534939229,143.83559631076452,4818715
2019-01-23,145.61170959472656,147.14699668812494,144.0764225013282,145.85253570026578,4988806
2019-01-24,146.3643035888672,147.80928783742075,145.25046213812342,145.70201799324755,6980734
2019-01-25,145.58160400390625,149.49509724352134,144.79890535598324,146.6954454475191,6352378
2019-01-28,144.01620483398438,146.57503048360198,143.50444246013902,145.88264852729193,3502437
2019-01-29,141.66812133789062,146.00306017728215,140.94562923459358,144.49786944377922,6260848
2019-01-30,139.16952514648438,141.72833715888638,136.58060297845807,141.2466711316387,6427114
2019-01-31,140.5843963623047,142.84217567336745,137.90515756363484,138.80826928805996,8868439
2019-02-01,140.88543701171875,142.42072427435778,138.23630821759193,141.30688274287,4139160
2019-02-04,136.36985778808594,139.92209782796937,135.28612657498712,139.38022533122495,9656205
2019-02-05,135.55706787109375,137.36329122031344,134.89478230160904,135.55706787109375,7596426
2019-02-06,140.82521057128906,141.42728959678578,136.36985885554972,136.39996900800014,14794429
2019-02-07,142.60133361816406,142.9926829448564,139.68128252563324,140.52418770770976,4257198
2019-02-08,138.6878662109375,144.07644057072616,138.20621393945248,142.69166272942212,3502908
2019-02-11,139.44044494628906,140.5843965712144,135.34634580568675,138.65776006029668,5404722
2019-02-12,140.91554260253906,143.26362487508422,139.07920895390004,139.2297321717729,5930220
2019-02-14,132.87782287597656,134.0217606010944,128.45258139382707,130.77056699596108,12977037
2019-02-15,130.25880432128906,133.11864862671732,129.44599558680696,132.21553699755262,5842803
